gene	log2FoldChange_CD8	log2FoldChange_Teff	padj_CD8	padj_Teff	avg_log2FC_Trm1	p_val_adj_Trm1	avg_log2FC_P1	avg_log2FC_P2	avg_log2FC_P3	avg_log2FC_P4	avg_log2FC_P5	avg_log2FC_P6	avg_log2FC_P7	avg_log2FC_P8	avg_log2FC_P9	p_val_adj_P1	p_val_adj_P2	p_val_adj_P3	p_val_adj_P4	p_val_adj_P5	p_val_adj_P6	p_val_adj_P7	p_val_adj_P8	p_val_adj_P9
PDS5B	0.1	1.134	0.981	0.356	0.14096462472002955	1	-0.15977024481788304	NA	0.28721453429488525	0.1505988056575605	NA	0.3007376648683152	-0.3354366227088925	NA	NA	1	NA	1	1	NA	1	0.3165284548643351	NA	NA
PET100	0.919	-0.353	0.588	0.735	-0.3340440416733981	1.0182514278041923e-11	-0.7300508906733647	-0.8666288822699275	NA	-0.42741275551783686	-0.9133976079342064	0.2558119916279149	0.3899738439017002	NA	-0.5340657822198109	1	5.7468086961673986e-11	NA	0.0255468797130739	9.417622628968945e-9	1	1	NA	5.138245799966598e-24
PFKL	-1.815	-1.191	0.62	0.416	0.150502333173467	1	0.2471342015207205	NA	0.2803800226567269	0.3084655022514759	NA	NA	0.23673486435299448	NA	NA	1	NA	1	1	NA	NA	1	NA	NA
PFKP	-1.866	-1.263	0.431	0.296	0.1455364539845736	1	0.19351421524342385	NA	-0.22410998179572683	NA	0.5057372577906439	0.24434356990755784	NA	NA	NA	1	NA	1	NA	0.08434037181277329	1	NA	NA	NA
PFN1	0.521	-1.119	0.881	0.408	-0.18447994189109673	0.00523029244489662	-0.4026363267827495	-0.34770070517313556	0.21392295288157648	-0.22582680416263612	-0.3745672789481307	NA	NA	-0.30090255114918074	NA	1	0.2169337817401674	1	1	1	NA	NA	1.1541145637174577e-5	NA
PGP	0.217	-1.225	0.974	0.489	0.1589436939791774	1	0.5333773283875441	0.3957742493895041	-0.14481966605996988	NA	0.33064787149017016	NA	NA	NA	NA	1	1	1	NA	1	NA	NA	NA	NA
PHB2	-0.203	-0.571	0.96	0.67	0.2232374818264895	0.2393713236856354	0.22251555170683401	0.3490264556834375	0.36603336929185104	0.3029843211701363	NA	NA	0.1765074576914577	NA	NA	1	1	1	1	NA	NA	1	NA	NA
PHF14	0.321	-0.543	0.917	0.63	0.14502044680235804	1	0.4110219294612149	0.21141673202706435	NA	0.1567903213795233	NA	0.23762250410560137	NA	NA	0.1375824945855046	1	1	NA	1	NA	1	NA	NA	0.0300911513512763
PHF20L1	-0.109	-0.009	0.974	0.995	0.1464235253136794	1	NA	NA	NA	0.2679117791015886	NA	0.28474201373687524	-0.3455041669589405	NA	NA	NA	NA	NA	1	NA	1	0.3388523695503278	NA	NA
PHLDA2	0.678	-1.48	0.913	0.406	0.16046725654924707	1	0.5945596121390799	0.3178615765428092	0.1559019744084838	NA	0.2162417407941861	NA	NA	NA	NA	1	1	1	NA	1	NA	NA	NA	NA
PHPT1	0.945	-1.156	0.753	0.353	-0.1506762120300631	1	-0.6049513748483362	0.17803187409997234	0.28583830415171985	-0.158885725372101	-0.3478138975807461	-0.15126050010123282	0.20875828571018884	NA	NA	1	1	1	1	1	1	1	NA	NA
PICALM	-0.861	0.238	0.678	0.84	0.17111303504534064	1	NA	NA	0.27877652363766975	0.19255055993674264	0.15314205620256777	NA	-0.5381003051337638	-0.1499858982252158	NA	NA	NA	1	1	1	NA	1.6677740752065986e-7	1	NA
PIGX	1.705	1.146	0.649	0.384	0.22184335321653137	0.7951611958701571	NA	0.1431745714574172	0.5418835243448035	NA	NA	0.3266816687945109	NA	0.17330036094891055	0.15153576527011892	NA	1	1	NA	NA	1	NA	1	0.825702565454424
PIK3IP1	-0.801	-0.584	0.784	0.623	0.5316789043938459	5.98405778852603e-17	2.1173815669566274	0.6884699504617497	NA	0.5413768541698779	0.48821411065035414	NA	0.14404874615893126	NA	0.18702622108184408	3.1612264256568113e-15	0.0016298527829472	NA	9.208135314992528e-5	0.0960137526181281	NA	1	NA	0.42728174662293944
PIK3R1	0.422	-0.254	0.88	0.831	0.13940643483346815	1	NA	0.3232018476111861	-0.20987084481215024	0.28282999905445483	0.3543132080938126	NA	-0.18326413692080945	NA	NA	NA	1	1	1	1	NA	1	NA	NA
PIM1	-1.182	-0.652	0.617	0.559	0.14942080203582553	1	0.19769461320092552	-0.13901801685838666	0.2041879278630162	0.3437497522415889	0.18750868123590647	0.18481553222500047	-0.34056591754728105	NA	NA	1	1	1	1	1	1	0.3154112009600142	NA	NA
PIM3	-2.165	-2.428	0.484	0.085	0.16472140107984057	1	0.2405884745415904	NA	-0.21702201821560685	NA	0.37047817125222615	0.5015260419245893	NA	0.17204384250925664	0.2201740167347815	1	NA	1	NA	1	1	NA	1	4.729275190999886e-4
PITHD1	-0.038	-0.783	0.993	0.486	-0.1857976003481634	0.5616103477612846	-0.32215628310829336	-0.32125291789037036	-0.16003677576116782	NA	-0.17313161745623373	NA	-0.14419524331964584	NA	0.16394669485278823	1	1	1	NA	1	NA	1	NA	0.845801152054436
PLCG2	-1.899	2.192	0.604	0.175	-0.27811183513624016	2.5026742757385167e-19	-0.1917668785872313	NA	-0.21079439106468756	NA	-0.8646749501253831	NA	NA	NA	2.3170811619467933	1	NA	4.574303109282722e-4	NA	9.300436032949753e-9	NA	NA	NA	5.258895527596563e-200
PLCL2	-0.625	-0.061	0.866	0.969	0.13791153976302128	1	0.1459793566927522	0.23693589753279776	-0.1773446021387991	NA	0.19479536421652696	NA	-0.22891526307043888	-0.13778013822100454	NA	1	1	1	NA	1	NA	1	1	NA
PLEKHA2	0.879	-0.036	0.758	0.976	0.1561179801833808	1	0.22677547716362756	NA	0.1516850715650636	NA	NA	0.3905761713826744	NA	NA	NA	1	NA	1	NA	NA	1	NA	NA	NA
PLEKHA3	-0.426	2.508	0.902	0.044	0.2331719112339684	1	NA	0.32373145944553905	-0.18438074818573705	0.3823552442893126	NA	0.4310533131603061	NA	NA	0.21800074877588027	NA	1	1	1	NA	1	NA	NA	0.00464770671346434
PLEKHF1	-1.622	-1.526	0.752	0.337	0.1683322410492959	1	0.22041699194270525	-0.20550464825958403	0.28406272646755304	0.2456932369591729	NA	0.5459040320698864	NA	NA	NA	1	1	1	1	NA	1	NA	NA	NA
PLIN2	0.516	-1.101	0.841	0.256	0.39509421569299463	1.4815910810053891e-9	1.007110396368339	0.7100950745993028	NA	-0.3941184619749021	0.6822581095586101	0.8648991180043242	-0.28664878687352235	NA	NA	0.8675008287490257	0.18220005996158584	NA	1	0.10603058397317404	4.009563179537238e-6	1	NA	NA
PLP2	1.468	-1.133	0.509	0.287	-0.4611567113353576	9.517066501200437e-18	NA	-0.5414873317668263	-0.2823658352439591	-0.8493122127565447	NA	-0.5049704223708869	NA	NA	NA	NA	0.00130248177294968	1	1.0527161212523648e-14	NA	0.02190823499392658	NA	NA	NA
PM20D2	-0.091	0.677	0.986	0.688	0.26824817094100784	3.156058683538311e-4	NA	0.3253842903306157	NA	0.216912247347354	NA	0.6850658335562251	NA	NA	0.22804019817492752	NA	1	NA	1	NA	0.00499430618837984	NA	NA	1.658710009985055e-4
PMF1	1.049	-1.29	0.737	0.256	0.15754956626877037	1	NA	0.18867619045921524	0.19205008807309376	0.31375572859611445	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA	NA
PNISR	0.634	0.474	0.798	0.675	0.422187019725784	3.0330101013123064e-16	1.2906332201525683	0.6827219685557977	NA	0.6011743916767078	NA	0.47674903129410695	NA	NA	0.24450784350216792	3.256004358396335e-7	8.888674502932918e-6	NA	1.1013564367013205e-7	NA	1	NA	NA	0.0208829278032805
PNKD	0.36	-0.974	0.911	0.364	0.16107161687416527	1	NA	NA	NA	0.2245920662941452	-0.22588245739959756	0.6235434052768752	NA	NA	NA	NA	NA	NA	1	1	0.9069773163768796	NA	NA	NA
PNN	0.499	0.29	0.848	0.8	0.18298066642211652	1	0.487981948270527	0.26442574216640446	-0.20508413525545577	NA	NA	0.7598033905903548	-0.27006627423246	NA	NA	1	1	1	NA	NA	0.02363390293045424	1	NA	NA
PNRC1	0.38	-0.563	0.89	0.596	0.2751779287661522	4.423041407200592e-5	-0.4302152668280126	NA	0.13764432527607928	0.2394914423673553	NA	1.227027391532956	-0.5632299971839441	NA	0.14534954186334748	1	NA	1	1	NA	1.064527398169919e-23	5.150412472989127e-14	NA	1
POLD3	0.081	0.896	0.987	0.476	0.18400423645260097	1	0.1647627100901065	0.21206951557885229	-0.15537235260289428	0.17560400206016558	NA	0.44868092521807573	NA	NA	NA	1	1	1	1	NA	1	NA	NA	NA
POLR1D	0.331	-0.21	0.888	0.84	0.24768241926382273	0.02313676598233159	0.44299551054479114	0.3800172709304248	0.21331182683095484	NA	0.19617895062028248	0.226701140043017	NA	0.16114765500173367	NA	1	1	1	NA	1	1	NA	1	NA
POLR2L	1.435	-0.645	0.598	0.653	-0.4679685705195764	3.2684759180750438e-24	-1.026021713043774	-0.6507664388671599	NA	-0.467717511659316	-0.9433465868481192	-0.22157929967342097	NA	NA	NA	1.6022319404445076e-4	2.469165930077409e-4	NA	3.059901534125603e-4	4.638442687308452e-11	1	NA	NA	NA
PPDPF	1.855	-1.284	0.592	0.34	-0.6351304640171196	1.5397506292759143e-39	-0.6718464349663262	-0.9857920827928496	-0.58646019888117	-1.0313524941528611	-0.4713231298107514	-0.37105816636943256	-0.14123737592304764	NA	-0.23605503973913988	1	2.1709266338622393e-14	1	1.116211440894321e-25	0.2501460232835466	1	1	NA	0.12051515749169962
PPFIA1	-0.312	0.987	0.914	0.532	0.1404609122052768	1	0.2584414656969899	0.15538796236885627	NA	NA	0.24540717130862844	0.24228570718312223	-0.1806577505597891	NA	0.16194613535088812	1	1	NA	NA	1	1	1	NA	0.00231628642334936
PPFIBP1	-0.705	1.717	0.9	0.189	0.24874695514433717	9.338055595896062e-4	0.17653752796813194	0.5809116756758903	0.34837569632059057	0.17413913473133397	NA	NA	NA	NA	NA	1	0.991995291945975	1	1	NA	NA	NA	NA	NA
PPM1B	-0.379	0.594	0.872	0.65	0.1592018826828404	1	0.6675487006148624	0.3498192360065517	NA	0.2501651169032383	-0.21469907460277737	NA	-0.2678622392529324	-0.20417985192549	NA	1	1	NA	1	1	NA	0.03606135353283815	1	NA
PPM1G	-1.109	-0.962	0.745	0.423	0.21484292497977983	0.3659284633556542	NA	NA	NA	0.13753187235648334	0.29882085058577856	0.621184842598971	NA	NA	0.25482640921025124	NA	NA	NA	1	1	0.04544828672442722	NA	NA	3.625172581165175e-4
PPP1CA	1.154	-0.893	0.77	0.536	0.2073520266084239	0.3757099774367757	0.28161802563352034	0.2832722396790539	NA	0.16494809322745962	0.20600271892601185	0.2906569454562069	NA	NA	0.29564424840188397	1	1	NA	1	1	1	NA	NA	7.059484070964951e-6
PPP1CC	-0.056	0.03	0.987	0.979	0.21390384651817415	1	0.22533479858387065	0.1706460087665277	0.3534208093705249	0.16730974613882743	0.29966345200993605	0.14167826759628177	-0.1952610750047009	-0.1453548226920246	0.13847480656137667	1	1	1	1	1	1	1	1	1
PPP1R12A	-0.509	0.414	0.848	0.681	0.23233621859714135	0.0338635669464561	0.24377533246439695	NA	-0.2110178192583425	0.5295030736199655	0.16502294660911132	0.33319650061090456	-0.16992482515383567	NA	0.4389458070992706	1	NA	1	0.01728418797824218	1	1	1	NA	4.962633672387051e-11
PPP1R15A	-3.025	-1.772	0.395	0.298	0.22774136855027735	0.9989802535833116	NA	NA	NA	NA	0.439436390436884	0.5320999788048345	-0.36693043201399167	-0.18482720301944788	0.2777432036268852	NA	NA	NA	NA	1	1	0.00218978296928637	1	3.138942405002004e-5
PPP1R16B	-1.373	-1.023	0.504	0.184	0.17823479612028248	1	0.8374998840748886	NA	NA	NA	0.4627702575477978	0.1454536489031003	-0.2694480163481311	-0.2217923305907643	0.2279140310870078	0.5132298571045679	NA	NA	NA	0.8163990967519271	1	0.31260181448734914	0.8112532467201372	9.190155904231316e-5
PPP1R2	0.147	-0.061	0.946	0.957	0.1979883716619386	1	NA	0.3436120222135397	NA	NA	NA	0.4848957680237451	-0.26703843323337195	-0.13772913502229844	0.14716040576517808	NA	1	NA	NA	NA	1	1	1	1
PPP2R3C	-0.486	0.066	0.901	0.962	0.15474149853881514	1	0.27878130839698356	NA	NA	NA	NA	0.32535134173503916	NA	NA	0.1474912823579687	1	NA	NA	NA	NA	1	NA	NA	0.751559308338377
PPP2R5A	-0.469	0.011	0.89	0.993	0.13972082767922656	1	NA	NA	NA	0.1945251187718556	0.5126507177385102	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA
PPP4C	0.809	-1.261	0.858	0.416	0.17774573892350276	1	NA	NA	0.5982771466661996	NA	NA	0.22194395342484485	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
PPP4R2	-0.049	0.306	0.99	0.806	0.18549103425596647	1	NA	0.15157270194470618	0.4885263754018411	NA	0.299708085269376	NA	-0.2603112759925801	-0.16667408363362668	0.21167770459700452	NA	1	1	NA	1	NA	1	1	0.03469653522252122
PPT1	0.469	-0.118	0.872	0.926	0.316397055220456	5.954402393284806e-4	-0.3891554583568295	NA	0.3416528934638686	0.293696699075655	-0.47429541990855073	1.0098820328969285	NA	-0.15998858528821158	NA	1	NA	1	1	1	6.224575883424453e-8	NA	1	NA
PRDM1	-0.534	0.32	0.868	0.756	0.518544332534226	1.7890469862312836e-9	1.8309775188137	1.03375522874494	NA	0.5227249438513191	-0.4769090312606062	0.28938872289228	-0.18246600771641197	NA	NA	5.487227765472993e-9	2.5288097476427654e-11	NA	0.00336847018908529	1	1	1	NA	NA
PRDM2	-0.293	0.109	0.911	0.914	0.15089709154793152	1	NA	0.21696152352330011	-0.1412915818980841	0.4239477068308638	NA	NA	-0.3398213705992217	NA	NA	NA	1	1	1	NA	NA	0.2927621047826546	NA	NA
PRDX3	0.759	-0.548	0.688	0.641	0.2557458539886187	0.03534912096841	NA	0.17247985083009032	0.5144546233459467	0.2474225098601247	NA	0.3364307114468391	-0.29605649294415193	NA	0.25973188962147853	NA	1	1	1	NA	1	1	NA	0.0014637535739192
PRDX5	0.247	-0.853	0.945	0.516	0.2749917744403898	0.00168312142456807	NA	0.15664167993940148	0.6092539745939769	0.3295878036772979	0.19781093790146984	0.2687505688544942	0.4522411156980699	0.25952973165978577	NA	NA	1	1	1	1	1	0.01406693175884931	0.482545323626754	NA
PRDX6	1.104	-1.095	0.474	0.266	0.1939259890589744	1	NA	NA	0.5428244409674061	0.16628376967697744	0.3907356069382883	0.21790077007442088	NA	NA	NA	NA	NA	1	1	1	1	NA	NA	NA
PREPL	0.13	-0.314	0.977	0.82	-0.14338483449712247	0.48517442677296063	-0.3718172785903015	NA	-0.4492593096283758	-0.19508599261006584	-0.20097006873076884	NA	-0.17939551368794954	NA	-0.15389800515098406	1	NA	1	1	1	NA	1	NA	1
PREX1	-1.094	-0.31	0.619	0.816	0.1669537463643509	1	NA	NA	NA	0.2266220195014622	-0.21975479356037209	0.6014212890091556	0.14021498209752117	NA	0.1378101657292491	NA	NA	NA	1	1	1	1	NA	1
PRKAA1	-0.192	0.331	0.965	0.803	0.1558143578628589	1	0.17749592782963677	0.2191965427403546	0.16818483555929675	0.24540846445233824	-0.1462693337869616	0.31280871271680183	-0.25484414157667223	-0.18597860693398385	NA	1	1	1	1	1	1	1	1	NA
PRKACB	-0.522	-0.199	0.906	0.898	0.16562913003169832	1	-0.35155755085473794	NA	0.19253652537500687	NA	0.18066487144537796	NA	NA	-0.14762383769518628	NA	1	NA	1	NA	1	NA	NA	1	NA
PRKAR1A	-0.761	-0.422	0.73	0.703	0.3287026246341731	0.00114805577105713	NA	NA	0.6497702157653895	NA	NA	0.7257685351935215	-0.6920764714426215	-0.23130357512525143	0.24415040297427648	NA	NA	1	NA	NA	0.02117452466416205	2.114634855388958e-18	1	0.02635686971603468
PRKCH	-0.437	-0.475	0.815	0.6	0.187347620455238	1	0.28583318857462364	0.2631420865344467	NA	0.4741213381710116	0.177880864285765	-0.22986372541990852	NA	NA	0.2926673742490007	1	1	NA	0.10418074147949712	1	1	NA	NA	5.678149273614186e-7
PRKDC	-0.307	0.898	0.922	0.347	0.2492217000850987	0.01665846385621407	0.25856313174703716	0.27323005914316134	NA	0.2112617320735557	0.356439735492289	0.2482346565111081	-0.23771996571455456	NA	0.18304696570833243	1	1	NA	1	1	1	1	NA	1
PRPF38B	0.042	-0.32	0.99	0.762	0.16233625166049914	1	0.32553755053071454	0.21747174689374948	NA	0.1567035999123303	-0.19636053945875753	0.6450598021437413	-0.35318207199186635	NA	0.21039322708639152	1	1	NA	1	1	0.17163133651107287	0.00711888802754179	NA	1
PRPF40A	0.819	0.134	0.613	0.895	0.2080821372365662	0.0997015359911114	0.33663733692208875	0.25741246239817506	NA	0.17499800757262696	NA	0.3951439794314362	-0.14378778264327077	NA	0.21551674983909375	1	1	NA	1	NA	1	1	NA	0.0688805589896546
PRPF4B	-0.064	0.483	0.987	0.668	0.15683488893298492	1	NA	NA	0.16867072339221756	NA	NA	0.7391138088568452	-0.39677438594509074	-0.30250818186860684	NA	NA	NA	1	NA	NA	0.00487767826139336	1.1649716976303197e-4	0.07347179947740164	NA
PRPF6	-0.695	-1.181	0.866	0.328	0.2813811417240052	1	-0.1548349586236164	0.6200217753205453	0.26704140795129305	0.24521263570180576	NA	0.22374167385530608	-0.1825328528572241	NA	NA	1	1	1	1	NA	1	1	NA	NA
PRRC2B	-1.732	1.059	0.431	0.514	0.22250039010191125	1	0.3957899764589816	NA	-0.1975871459988674	0.23592168786048864	NA	0.43209792361282096	-0.3565941832189172	NA	NA	1	NA	1	1	NA	1	0.04881776253133113	NA	NA
PRRC2C	0.287	0.1	0.903	0.929	0.2864204688512957	3.724165094071101e-8	0.643237498490048	NA	-0.14691949017297024	0.1897881324584234	NA	0.7143948952096171	-0.5574589610111151	NA	0.1997844661191328	0.4784757962718552	NA	1	1	NA	8.609558429271618e-7	4.2666339728245785e-14	NA	0.0747878394222164
PSENEN	0.644	-1.343	0.706	0.168	-0.16221574349218437	1	-0.3530950575132922	-0.4328884302811593	0.3253181247045811	-0.3017958323943071	-0.22700454931896308	NA	NA	NA	NA	1	0.15180058236189417	1	1	1	NA	NA	NA	NA
PSIP1	-0.465	0.401	0.817	0.755	0.19293926615690984	1	-0.26173590674210145	NA	-0.4109430154579985	0.1503610471933181	0.4014493052351455	0.7559669056432047	NA	NA	0.2459262476860371	1	NA	1	1	1	0.00142472955750917	NA	NA	0.00361089570433589
PSMA1	0.166	0.362	0.966	0.747	0.13846048878303097	1	NA	NA	0.2557847098016557	0.15780742258808278	NA	0.3488305940701295	NA	0.2587525733913638	0.15224292334619594	NA	NA	1	1	NA	1	NA	1	1
PSMA3-AS1	0.304	1.182	0.934	0.243	0.2237240166878014	0.30823590239219567	0.1815481147783471	0.3405737726539343	-0.1840295254672919	0.3936771146762123	-0.2547529485244754	0.5039320931938669	NA	-0.14375032309968183	NA	1	1	1	1	1	1	NA	1	NA
PSMB8	1.216	-0.874	0.602	0.402	0.22390522165818696	0.7413527100841254	NA	0.2376605556731588	0.3247283079778249	0.3719452206310212	0.32525585541544433	NA	0.33997284111704973	NA	NA	NA	1	1	1	1	NA	0.5586131611414646	NA	NA
PSMB8-AS1	0.632	-0.566	0.783	0.605	0.2621645124044828	0.06522762381357336	NA	NA	0.3392466142472035	0.3750971454620381	0.14118516386733126	0.22185708535081008	0.3032264146790471	NA	NA	NA	NA	1	1	1	1	1	NA	NA
PSMD14	0.156	-0.509	0.948	0.662	-0.21487529952054985	0.03424941948977581	-0.5725015190423051	-0.3172018030353063	-0.47166774113425314	-0.4865798588653997	-0.17027611484513103	0.3922463623516236	0.17661553902253324	NA	-0.2795554562273431	1	1	1	0.00852559372396951	1	1	1	NA	1
PSMD4	-0.393	-1.409	0.889	0.183	0.17189955911889654	1	NA	NA	NA	NA	0.1887942519213497	0.33612745555572865	NA	NA	0.16660080228371843	NA	NA	NA	NA	1	1	NA	NA	1
PSMD7	0.329	-0.64	0.918	0.564	0.14729734052104893	1	NA	NA	NA	NA	0.30974835651124	0.16728032650538016	NA	0.1544103740805216	0.15956294815916605	NA	NA	NA	NA	1	1	NA	1	1
PSME1	-0.008	-1.021	0.998	0.323	-0.1476788361016248	0.28465299973415736	-1.0392565840106434	-0.6343694802549034	NA	NA	-0.7643000472132169	0.4739498569391362	0.16176267119835952	NA	NA	7.697211027849091e-4	0.02025085248375335	NA	NA	4.9274830234359665e-8	0.15469884499277484	1	NA	NA
PSME2	0.265	-0.602	0.883	0.552	-0.26837702281982523	2.9258617777746284e-4	-0.5950013307051161	-0.6476448411193789	NA	NA	-0.47834275527360415	NA	NA	NA	NA	1	2.8941429644172717e-6	NA	NA	1	NA	NA	NA	NA
PSMG2	1.394	-0.774	0.484	0.47	0.14423972021629683	1	0.21610548098583837	NA	0.42193205800135225	0.16772286625574995	NA	NA	-0.1583187819320555	NA	NA	1	NA	1	1	NA	NA	1	NA	NA
PTGER4	-1.71	-0.791	0.378	0.453	-0.1380789252171687	1	NA	-0.32307236952916907	-0.38504950478932953	-0.26550407313308466	-0.20018508641250457	0.2898904164008306	-0.5259988581543507	NA	NA	NA	1	1	1	1	1	8.538065143573306e-5	NA	NA
PTK2B	0.176	0.679	0.968	0.598	0.16346394814488666	1	0.6074941827401719	0.2896939268324448	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA
PTMA	1.01	-0.375	0.609	0.704	0.22592957286555748	2.040639386160352e-7	NA	NA	NA	NA	NA	0.8444189050394515	-0.1955724860038837	NA	NA	NA	NA	NA	NA	NA	1.2934258364808776e-30	0.6112253999144833	NA	NA
PTPN1	0.113	-0.69	0.974	0.553	0.2135555758351209	1	NA	0.46962164557013264	NA	NA	NA	0.46940981906926593	-0.3180575817319653	NA	0.14449091743788245	NA	1	NA	NA	NA	1	0.7848524227691958	NA	1
PTPN11	-0.375	-0.219	0.896	0.865	0.19806527850748	1	0.14414311695308435	NA	NA	0.20231535107591983	0.27605379483519144	0.28218784406819675	-0.4455608526173626	-0.17091451805289817	NA	1	NA	NA	1	1	1	4.69775802905597e-6	1	NA
PTPN13	-0.837	0.7	0.843	0.584	0.535010308511723	3.699524783209339e-11	1.2300247634202437	0.8946725465134626	NA	0.806468809933543	NA	NA	-0.9232521219748068	-0.32877532076870875	0.3363491238939822	0.00105436928899545	3.129964460675822e-4	NA	7.850774084943407e-7	NA	NA	7.47673435282156e-17	0.14078255053783176	9.596915708098412e-4
PTPN7	-0.421	-0.565	0.927	0.65	0.31901101899376194	0.00229323824919222	0.6929939239050388	0.4134739731980609	NA	0.36991028719855057	0.4135814900753205	0.15612789033348684	0.23865561505004665	NA	NA	1	1	NA	1	1	1	1	NA	NA
PTPRA	-0.364	0.205	0.902	0.892	0.2515804058953912	1	0.19562460773896972	-0.16736888662978633	0.2979887263186798	NA	NA	0.7383586390072076	0.2533550264696738	NA	-0.1461622841560103	1	1	1	NA	NA	0.0112390254623021	1	NA	1
PTPRJ	0.341	0.254	0.901	0.809	0.2803685269167039	0.00531489937199721	NA	NA	0.2526767713220024	0.4033926588084557	0.3765897133877468	0.28399702001735166	-0.45416665455119143	NA	0.16827950716285067	NA	NA	1	1	1	1	1.788351195492925e-5	NA	0.18967560633817143
PTRHD1	0.693	-0.179	0.86	0.898	0.2362621414382659	0.6235155860655488	NA	0.23875904159056888	0.26856925775887946	0.34047469809034703	NA	0.24609458708562257	0.15796116338607996	NA	NA	NA	1	1	1	NA	1	1	NA	NA
PURA	-0.942	-0.262	0.72	0.844	0.17264033251028477	1	0.47543463477114145	0.27019954294961024	NA	0.19611553976747453	NA	0.30570157945884036	NA	0.1442310353096774	NA	1	1	NA	1	NA	1	NA	1	NA
PYCARD	1.078	-1.701	0.788	0.309	0.20581676209822997	1	0.17974573010844974	NA	NA	0.5052985342840786	0.1783590289375968	NA	0.41403222150668406	0.1439817717956242	NA	1	NA	NA	0.14274077005598396	1	NA	0.01411532893339252	1	NA
QKI	-0.231	1.449	0.946	0.143	0.15187043965926572	1	NA	NA	NA	0.2560378505344937	NA	0.456270284570789	-0.54095350505297	NA	NA	NA	NA	NA	1	NA	1	4.6953247051394756e-8	NA	NA
R3HDM2	-0.083	1.167	0.984	0.34	0.20301819527968223	0.6568144595814417	0.154924668416003	NA	NA	NA	0.22400782134376496	0.294748614076469	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	NA
RAB11FIP1	-2.637	-0.292	0.369	0.871	0.17536791254201434	1	NA	NA	-0.25537461004560114	0.19233101893875892	NA	0.5087347461510099	-0.4512737908483405	-0.2089017138106294	0.1561918592368143	NA	NA	1	1	NA	1	3.392470865872986e-4	0.3242906361733497	1
RAB21	0.121	0.046	0.976	0.969	0.235418936852695	0.06887477991117762	0.4860311171746612	-0.14332940325772126	-0.22030829754853276	0.37956466218699136	0.2811872091465445	0.41335399371032944	-0.45962987808968103	NA	NA	1	1	1	1	1	1	9.093815967157876e-7	NA	NA
RAB27A	1.298	0.685	0.554	0.486	0.30216009900526264	2.2237502517371253e-4	1.1563800346726287	0.5523264281287326	0.5245597124635388	0.5663364207235286	-0.23898469569017045	NA	NA	0.19766879002395776	0.15922479454190652	6.858100000325476e-4	1	1	6.194552571813475e-4	1	NA	NA	1	1
RAB2A	1.098	-0.078	0.617	0.94	0.20869090235806476	1	NA	NA	NA	0.16429364443476335	0.1816012043155504	0.5170276970516926	NA	NA	0.1831717205347787	NA	NA	NA	1	1	1	NA	NA	0.6798812178702508
RAB3GAP2	-0.345	0.473	0.914	0.68	0.14344166871321556	1	0.14008455011031995	NA	NA	NA	0.17177396703691716	0.2213312431271389	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	NA
