gene	p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	pct.diff
PMEPA1	0	0.6265971311436728	0.3455395640803697	0.419	0.14	0	5	0.27899999999999997
BEX4	0	0.6258259745312437	0.2595127353423447	0.39	0.115	0	5	0.275
ZMIZ2	0	0.6256118931567826	0.2657339683234321	0.344	0.08	0	5	0.26399999999999996
TNFAIP1	0	0.6252566597175567	0.30040878311211866	0.316	0.057	0	5	0.259
ZC3H12C	0	0.6249384725077443	0.3856314535048699	0.298	0.044	0	5	0.254
ARHGAP5	0	0.6246913706479345	0.2768060528626784	0.394	0.121	0	5	0.273
FOSL2	0	0.6241622550939772	0.33657352893334225	0.491	0.208	0	5	0.28300000000000003
GRAMD2B	0	0.6238709338607843	0.39968550040348805	0.283	0.032	0	5	0.251
PTGR1	0	0.623450644772835	0.39979250131229976	0.283	0.033	0	5	0.24999999999999997
SLC31A2	0	0.6230763284621811	0.2977790509214182	0.328	0.072	0	5	0.256
OSCAR	0	0.6227781132595779	0.33906837335226625	0.277	0.029	0	5	0.24800000000000003
UBE2E2	0	0.6213506421259786	0.3141920499032892	0.27	0.026	0	5	0.24400000000000002
RIPK2	0	0.621088586832213	0.26883231235562455	0.321	0.069	0	5	0.252
NAA25	0	0.6210113305514484	0.4039548059613421	0.349	0.094	0	5	0.255
TCEAL9	0	0.620765131434247	0.2900384852752491	0.291	0.043	0	5	0.248
HES4	0	0.620605985044235	0.43402589132994185	0.282	0.038	0	5	0.24399999999999997
PPIF	0	0.6197719315766071	0.6727847922864496	0.383	0.137	0	5	0.246
TMEM150C	0	0.6196247455877549	0.4151117769588755	0.255	0.015	0	5	0.24
CXXC5	0	0.6195974629607007	0.3706083391618258	0.313	0.066	0	5	0.247
ARL5B	0	0.6194135948423646	0.2631466808749548	0.342	0.089	0	5	0.253
BAZ2B	0	0.6193843190497175	0.2655502812098897	0.347	0.093	0	5	0.254
PRMT1	0	0.6190703598095748	0.2634439751063692	0.63	0.322	0	5	0.308
PDGFC	0	0.6190276507940174	0.3327350639523555	0.262	0.023	0	5	0.23900000000000002
DHDDS	0	0.61893231760864	0.2604273593921104	0.332	0.08	0	5	0.252
IFIH1	0	0.6188918504351737	0.2583628342047935	0.331	0.079	0	5	0.252
LXN	0	0.6188749789077755	0.5317336155189074	0.343	0.098	0	5	0.24500000000000002
MAP3K6	0	0.6188579516056654	0.3117872759371535	0.267	0.027	0	5	0.24000000000000002
VPS41	0	0.6185893350059558	0.2725792679670477	0.346	0.094	0	5	0.252
FMNL3	0	0.6185061259728664	0.2900804283266678	0.326	0.078	0	5	0.248
HPS5	0	0.6183382590141847	0.2696315152233082	0.326	0.077	0	5	0.249
INSIG1	0	0.6182036241504758	0.3115618518715826	0.431	0.169	0	5	0.262
DHTKD1	0	0.6181638143275263	0.30267930529942766	0.281	0.039	0	5	0.24200000000000002
CBWD3	0	0.6180602278976155	0.26806087665735384	0.295	0.051	0	5	0.244
NDE1	0	0.6177548756795148	0.28604035648229004	0.42	0.154	0	5	0.266
RAB30	0	0.6177494981675423	0.33940975896917436	0.295	0.053	0	5	0.242
PIAS2	0	0.6176963273786272	0.2672452211126641	0.332	0.083	0	5	0.249
FSD1L	0	0.6176362269610304	0.3464358395676263	0.316	0.072	0	5	0.244
IDH2	0	0.6173732220045625	0.2763196052245097	0.367	0.112	0	5	0.255
SDC4	0	0.6171149024886806	0.3458632968878386	0.29	0.051	0	5	0.239
NPTN	0	0.6169905346799393	0.25101421381798084	0.384	0.127	0	5	0.257
CYFIP1	0	0.616929014929499	0.2543824394068942	0.334	0.087	0	5	0.24700000000000003
MKL1	0	0.6168762959810892	0.2522256656773065	0.307	0.064	0	5	0.243
FNDC4	0	0.616561083036035	0.438117583196634	0.237	0.004	0	5	0.23299999999999998
HNMT	0	0.6162694680830537	0.3293456813353007	0.258	0.024	0	5	0.234
MICAL2	0	0.6161480538942292	0.27076696888491364	0.335	0.087	0	5	0.24800000000000003
RNF144B	0	0.6159071497096349	0.30771722480042396	0.324	0.081	0	5	0.243
PLSCR1	0	0.615647285115058	0.3215161052766589	0.35	0.103	0	5	0.247
THAP2	0	0.6153399500537852	0.2829985629457321	0.324	0.081	0	5	0.243
DNAJB11	0	0.6150447147463514	0.27033807651722386	0.411	0.154	0	5	0.257
DOCK4	0	0.61462301195597	0.34421505385254403	0.289	0.053	0	5	0.236
DGKH	0	0.6143034105745246	0.25395183346361	0.348	0.101	0	5	0.24699999999999997
GJB2	0	0.6138018389925451	0.28331527445417637	0.273	0.041	0	5	0.232
UHRF1BP1	0	0.6137034719538901	0.28417479070646035	0.262	0.031	0	5	0.231
FLT3	0	0.6133906143975544	0.35522331392063017	0.256	0.027	0	5	0.229
FOXN2	0	0.6131109485849103	0.29618261860381967	0.392	0.143	0	5	0.24900000000000003
MYO6	0	0.6130911398596283	0.26150564566457396	0.255	0.024	0	5	0.231
RAPH1	0	0.6130835716484672	0.2994035081585137	0.285	0.053	0	5	0.23199999999999998
CYB561A3	0	0.6125563863871767	0.2750019370420115	0.302	0.067	0	5	0.235
VMO1	0	0.612107495748331	0.3347054168814724	0.337	0.098	0	5	0.23900000000000002
SOCS2	0	0.6114412961017582	0.4316847311336798	0.296	0.068	0	5	0.22799999999999998
CTSH	0	0.6113518396581535	0.378478753520492	0.428	0.179	0	5	0.249
ST3GAL6	0	0.6111708927848695	0.2774624260834147	0.258	0.033	0	5	0.225
RAB7B	0	0.6111159929904908	0.5221616459327135	0.241	0.018	0	5	0.223
CAT	0	0.6108004182915119	0.2792630472118067	0.345	0.106	0	5	0.239
AP1S3	0	0.6102542599518134	0.2755299678438834	0.242	0.019	0	5	0.223
EPB41L2	0	0.6102112572164676	0.3013257857683781	0.278	0.052	0	5	0.22600000000000003
PECR	0	0.6101870591163925	0.365980106195605	0.246	0.023	0	5	0.223
EPCAM	0	0.609185263497533	0.4031018036020852	0.22	0.002	0	5	0.218
NET1	0	0.6089483573741479	0.3574747097168253	0.259	0.038	0	5	0.221
HDGFL3	0	0.6088242851619987	0.29177289557541086	0.301	0.075	0	5	0.22599999999999998
RAP2A	0	0.6084454321474567	0.25905424493779416	0.341	0.106	0	5	0.23500000000000004
SAMD9L	0	0.6078041437863878	0.2805162898824662	0.363	0.128	0	5	0.235
GCLC	0	0.6076356964261436	0.47529723289629017	0.294	0.072	0	5	0.22199999999999998
MIIP	0	0.6072127019255745	0.2798619345471743	0.323	0.096	0	5	0.227
SPINT2	0	0.607020549126242	0.38038879196322495	0.372	0.141	0	5	0.231
BRCA2	0	0.6069070555184846	0.25481498006168585	0.285	0.062	0	5	0.22299999999999998
G0S2	0	0.6066839077742612	0.5311708463411806	0.333	0.109	0	5	0.22400000000000003
LST1	0	0.6055867526947716	0.2764250838609305	0.281	0.063	0	5	0.21800000000000003
CASP7	0	0.6055276164851062	0.25047414823621167	0.284	0.065	0	5	0.21899999999999997
CYP2S1	0	0.6045199727457314	0.28847383196018167	0.239	0.029	0	5	0.21
HMGCS1	0	0.6036806618815715	0.323499089105551	0.324	0.102	0	5	0.22200000000000003
CRIM1	0	0.6035463474821046	0.3299731633836158	0.284	0.069	0	5	0.21499999999999997
ATP1B1	0	0.6031555706640761	0.2730622896685341	0.345	0.121	0	5	0.22399999999999998
S100B	0	0.6030095665923916	0.5153625172735192	0.224	0.016	0	5	0.20800000000000002
ENO3	0	0.6028737146214445	0.3758390608417172	0.219	0.013	0	5	0.206
EBI3	0	0.6020445126915354	0.547269562758441	0.272	0.063	0	5	0.20900000000000002
CACNB3	0	0.6018789551398802	0.34032456988220566	0.231	0.025	0	5	0.20600000000000002
MS4A7	0	0.6018376293286938	0.26710297944883427	0.29	0.076	0	5	0.21399999999999997
TMEM136	0	0.6015918027570386	0.2667082162304763	0.214	0.01	0	5	0.204
SERPINA1	0	0.6004188036916137	0.5540004674813823	0.256	0.053	0	5	0.203
NXT2	0	0.599909836564419	0.2779409838657493	0.267	0.062	0	5	0.20500000000000002
CFP	0	0.5996207707801443	0.2869692207924457	0.282	0.075	0	5	0.20699999999999996
FGD6	0	0.5993710151198183	0.3001501108434711	0.209	0.01	0	5	0.19899999999999998
FPR3	0	0.5993130157840304	0.2751583637637478	0.24	0.037	0	5	0.20299999999999999
RCL1	0	0.5989982443570606	0.32337192699092976	0.235	0.034	0	5	0.20099999999999998
IL1R2	0	0.5986481120704538	0.5816472037754729	0.258	0.057	0	5	0.201
ALPK2	0	0.5982829634769653	0.44862249082239647	0.224	0.027	0	5	0.197
ZNF516	0	0.5954119613999947	0.2704381131114185	0.237	0.043	0	5	0.194
EMP2	0	0.5951222865929001	0.37769244507509775	0.249	0.055	0	5	0.194
PTGER3	0	0.5947771142294294	0.2771047599177421	0.216	0.024	0	5	0.192
KCNN1	0	0.5939358397593358	0.26027619251564793	0.203	0.014	0	5	0.189
GPR160	0	0.5938629479857145	0.39219744959267006	0.226	0.037	0	5	0.189
HILPDA	0	0.5936561171733781	0.45657404451739336	0.276	0.081	0	5	0.195
LYZ	0	0.593194980859201	0.9123266500530325	0.32	0.13	0	5	0.19
TFEC	0	0.5931771118106046	0.33135267694196424	0.226	0.037	0	5	0.189
EGLN3	0	0.5923778631994999	0.4662978563901743	0.316	0.122	0	5	0.194
PILRA	0	0.5918170090171618	0.30809668052595307	0.237	0.049	0	5	0.188
NQO1	0	0.5908071422037336	0.4052637232336114	0.265	0.078	0	5	0.187
IZUMO4	0	0.5906034278240403	0.26022664928975714	0.221	0.037	0	5	0.184
FARP1	0	0.5903961920912927	0.2973860437644543	0.225	0.041	0	5	0.184
IL15	0	0.5900517948477747	0.283334398057131	0.228	0.044	0	5	0.184
CREB5	0	0.5879430692862441	0.35035023955488453	0.219	0.041	0	5	0.178
TIFAB	0	0.5868990666968329	0.4278301831925844	0.195	0.021	0	5	0.17400000000000002
CCDC68	0	0.5866457352561436	0.4520201517238537	0.189	0.016	0	5	0.173
CHML	0	0.5861160224093898	0.29324204819770655	0.261	0.08	0	5	0.181
LGALSL	0	0.585650587745402	0.27148086033198476	0.184	0.012	0	5	0.172
PPP4R4	0	0.5846875195029235	0.28013733680222574	0.173	0.004	0	5	0.16899999999999998
TENT5A	0	0.5846509321520295	0.292163685155182	0.21	0.037	0	5	0.173
ITGB8	0	0.5839384298799005	0.38598023766515105	0.24	0.067	0	5	0.173
AOC1	0	0.5838225499161626	0.9290809587318583	0.183	0.015	0	5	0.16799999999999998
AZIN1-AS1	0	0.5829942741889089	0.2588187889665231	0.173	0.007	0	5	0.16599999999999998
FAM110A	0	0.5820562734758473	0.28116186408435984	0.226	0.056	0	5	0.17
CD109	0	0.5818178354113933	0.27315899463455307	0.228	0.058	0	5	0.17
RASAL2	0	0.5814444880006805	0.2613457875244042	0.188	0.024	0	5	0.164
RNASE6	0	0.5788813314756054	0.29629587787394407	0.178	0.019	0	5	0.159
DSG2	0	0.5743282623278132	0.41540486984362074	0.19	0.04	0	5	0.15
PLS3	0	0.5721095480895464	0.35736403072142175	0.152	0.008	0	5	0.144
LMCD1	0	0.5691499862119673	0.29821872309282915	0.162	0.023	0	5	0.139
SMARCA1	0	0.5633539563849987	0.3310328315293229	0.137	0.01	0	5	0.127
WNT5B	0	0.562900323532253	0.2621563960104119	0.143	0.017	0	5	0.126
LAMC2	0	0.5599482942065638	0.2526435977461296	0.125	0.005	0	5	0.12
MMP12	0	0.5557329310276852	1.1690265726614752	0.121	0.009	0	5	0.112
IL23A	0	0.5551993116139055	0.260486285654468	0.149	0.037	0	5	0.11199999999999999
TFPI2	0	0.5359995120272688	0.5709914272747424	0.085	0.013	0	5	0.07200000000000001
CD1A	0	0.5323227873046245	0.2847636811770535	0.066	0.001	0	5	0.065
A2M	0	0.5307807851599895	0.31254514209075446	0.073	0.011	0	5	0.062
TRAF3IP3	0	0.39679005363899517	-0.762548137734685	0.026	0.229	0	5	-0.203
MAF	0	0.39313588809754274	-0.9658596566405857	0.037	0.247	0	5	-0.21
LINC01871	0	0.39136972473465403	-1.2594393684248473	0.047	0.256	0	5	-0.20900000000000002
CD6	0	0.3888145788772264	-0.839021282117655	0.038	0.254	0	5	-0.216
FAM102A	0	0.38549336582996524	-0.8601469256385307	0.042	0.264	0	5	-0.222
GBP2	0	0.3847568024644355	-0.898022650179622	0.058	0.277	0	5	-0.21900000000000003
PAG1	0	0.3834799926910505	-0.8120914899391379	0.073	0.299	0	5	-0.22599999999999998
ITK	0	0.3807548431338609	-0.8868099347999399	0.049	0.278	0	5	-0.22900000000000004
ATM	0	0.38065311755487785	-0.9477097934867459	0.129	0.334	0	5	-0.20500000000000002
LAT	0	0.3771026862416323	-0.9197479339591221	0.048	0.286	0	5	-0.238
PRDX2	0	0.3768695426405845	-0.9235847623264712	0.161	0.364	0	5	-0.20299999999999999
RPS4Y1	0	0.376478906113637	-1.3354402307066804	0.152	0.359	0	5	-0.207
CXCR6	0	0.3758678047334406	-1.2352708422523064	0.036	0.278	0	5	-0.24200000000000002
TIGIT	0	0.374262052726298	-1.5910836326077789	0.042	0.287	0	5	-0.24499999999999997
TRAT1	0	0.37206647713238394	-1.0262945980332803	0.036	0.285	0	5	-0.24899999999999997
LIMD2	0	0.37118488000271355	-0.9315456875479031	0.054	0.3	0	5	-0.246
RGCC	0	0.3679639830548118	-1.0326259617387497	0.062	0.314	0	5	-0.252
TUT4	0	0.3672586098217641	-0.9372664776553483	0.081	0.331	0	5	-0.25
SEPT6	0	0.3646609933028566	-1.053790696016256	0.202	0.411	0	5	-0.20899999999999996
PLIN2	0	0.3640410409161293	-1.352098566091309	0.117	0.359	0	5	-0.242
PBXIP1	0	0.3627080185241357	-1.1082106265109033	0.175	0.393	0	5	-0.21800000000000003
GIMAP1	0	0.3618521744264554	-1.0938618613945947	0.03	0.3	0	5	-0.27
TTC39C	0	0.36156786774731453	-1.0432836678859863	0.048	0.314	0	5	-0.266
CAMK4	0	0.3613873727145356	-1.0475731851707635	0.034	0.306	0	5	-0.272
IKZF1	0	0.36102557515416017	-1.0095268114703204	0.467	0.563	0	5	-0.09599999999999992
EIF3K	0	0.36006360296507745	-0.7932934320529408	0.734	0.69	0	5	0.04400000000000004
BCL11B	0	0.35935029038292515	-1.032916091712458	0.039	0.314	0	5	-0.275
PLP2	0	0.35764232858142947	-1.0010341917663372	0.318	0.497	0	5	-0.179
COTL1	0	0.3568438016013704	-1.0086027343029316	0.203	0.443	0	5	-0.24
C12orf57	0	0.3563204370433339	-1.0737739903604764	0.257	0.457	0	5	-0.2
S1PR4	0	0.35493612301218963	-1.0199397487683075	0.04	0.322	0	5	-0.28200000000000003
RPS12	0	0.3546290797939015	-0.612181878111798	0.989	0.959	0	5	0.030000000000000027
RPS26	0	0.35317147704514074	-0.8069177873529734	0.931	0.89	0	5	0.041000000000000036
RNASET2	0	0.35254864517224505	-1.1270166805275372	0.141	0.397	0	5	-0.256
SLFN5	0	0.35246445034798074	-1.256279834490142	0.315	0.494	0	5	-0.179
PIK3R1	0	0.3516150666780424	-1.2668144202699554	0.098	0.368	0	5	-0.27
OCIAD2	0	0.3512480084367284	-1.0573128666614973	0.086	0.36	0	5	-0.274
CXCR4	0	0.3509497191003766	-1.012316251282384	0.734	0.769	0	5	-0.03500000000000003
RAC2	0	0.3497652926460596	-1.0807747716049692	0.076	0.359	0	5	-0.283
RPL35	0	0.34827555291732	-0.5609883237296249	0.956	0.918	0	5	0.03799999999999992
RPLP2	0	0.348133521100793	-0.5603584131336588	0.976	0.947	0	5	0.029000000000000026
TOMM7	0	0.3467963899161684	-0.8979005789906633	0.802	0.729	0	5	0.07300000000000006
EPB41	0	0.346588176368662	-1.2053552730000452	0.145	0.405	0	5	-0.26
TGFB1	0	0.3452189790534005	-1.2015290275247945	0.142	0.409	0	5	-0.267
ITM2A	0	0.3446919143767517	-1.2664624541932918	0.049	0.35	0	5	-0.301
SRGN	0	0.3445478654653839	-0.761877661808696	0.922	0.916	0	5	0.006000000000000005
RPS6	0	0.34342561751962675	-0.6083794258361745	0.974	0.943	0	5	0.031000000000000028
RPS10	0	0.34325602390148624	-0.7153280623264133	0.953	0.901	0	5	0.051999999999999935
RPL38	0	0.3415673504814303	-0.687685324540301	0.939	0.896	0	5	0.04299999999999993
IQGAP2	0	0.34154267285799456	-1.1662286223747396	0.177	0.44	0	5	-0.263
CD96	0	0.34081836830542245	-1.3096188842464593	0.04	0.35	0	5	-0.31
RPL10A	0	0.339951863023985	-0.6988216419135034	0.914	0.873	0	5	0.041000000000000036
YPEL3	0	0.33944819176779933	-1.1033970772644963	0.13	0.411	0	5	-0.28099999999999997
PIK3IP1	0	0.3389263774496683	-1.1699264594603147	0.066	0.371	0	5	-0.305
TXNIP	0	0.3384657685173478	-1.4957315404615394	0.569	0.65	0	5	-0.08100000000000007
RASGRP1	0	0.3380450031904444	-1.2223217955306025	0.051	0.364	0	5	-0.313
CNOT6L	0	0.33749143945231097	-1.307380485286405	0.25	0.479	0	5	-0.22899999999999998
RPS23	0	0.3367248758478829	-0.5690558289209022	0.977	0.944	0	5	0.03300000000000003
OPTN	0	0.3364653594004034	-1.095931738131416	0.104	0.403	0	5	-0.29900000000000004
HLA-A	0	0.33641925243163906	-0.7728801891377843	0.97	0.931	0	5	0.038999999999999924
RPL3	0	0.3363929035144552	-0.6995976550601659	0.968	0.933	0	5	0.03499999999999992
RACK1	0	0.3358754138213876	-0.5617812705404668	0.958	0.92	0	5	0.03799999999999992
RPS2	0	0.33570274130667926	-0.6057094540512153	0.982	0.956	0	5	0.026000000000000023
GIMAP4	0	0.33452546922829435	-1.4550507045563896	0.038	0.36	0	5	-0.322
CD247	0	0.3337714942850847	-1.2904460383799097	0.049	0.372	0	5	-0.323
MBP	0	0.33366341525617405	-1.1155447137479675	0.482	0.623	0	5	-0.14100000000000001
RPL12	0	0.3333475299461729	-0.6479361296197697	0.973	0.939	0	5	0.03400000000000003
CD48	0	0.3329475947949978	-1.206164594520938	0.089	0.399	0	5	-0.31000000000000005
TUBA4A	0	0.33190407125974636	-1.3636730026968025	0.086	0.398	0	5	-0.31200000000000006
YWHAB	0	0.3316848798178484	-0.8423171043948758	0.905	0.836	0	5	0.06900000000000006
RPL9	0	0.33025103693548485	-0.5661771605308159	0.976	0.946	0	5	0.030000000000000027
RPS21	0	0.33001084452871643	-0.7881418776735156	0.946	0.907	0	5	0.038999999999999924
NOP53	0	0.3292068344664733	-1.067200907041779	0.652	0.678	0	5	-0.026000000000000023
CD99	0	0.32827585909908535	-1.245438310862595	0.499	0.617	0	5	-0.118
LTB	0	0.32777413690360413	-1.6048508145526728	0.084	0.409	0	5	-0.32499999999999996
EVL	0	0.3268554278563889	-1.268339247449792	0.07	0.399	0	5	-0.329
RPL31	0	0.325825077137526	-0.9512222606996681	0.878	0.847	0	5	0.031000000000000028
TRBC1	0	0.3255156677388978	-1.9728774201650014	0.07	0.401	0	5	-0.331
HLA-E	0	0.32497408504676556	-0.8130639739285117	0.868	0.824	0	5	0.04400000000000004
IKZF3	0	0.3241629895811285	-1.473708159063892	0.065	0.402	0	5	-0.337
RPL27A	0	0.32247435510475053	-0.7438877404011817	0.957	0.926	0	5	0.030999999999999917
RPS4X	0	0.3221931925411082	-0.6554751100425209	0.981	0.95	0	5	0.031000000000000028
RPL27	0	0.32123534368988554	-0.7062530947195285	0.94	0.898	0	5	0.041999999999999926
RPL10	0	0.32063813534952057	-0.5844699224272718	0.993	0.968	0	5	0.025000000000000022
WIPF1	0	0.3203691372894468	-1.1663829074676606	0.203	0.493	0	5	-0.29
RORA	0	0.319798782726477	-1.445951552765326	0.073	0.414	0	5	-0.34099999999999997
CD44	0	0.31914564938767953	-0.9062718425371241	0.669	0.781	0	5	-0.11199999999999999
BATF	0	0.3188550352403032	-1.6150974501446216	0.127	0.45	0	5	-0.323
RNF213	0	0.31765654636461543	-1.3007899989724412	0.523	0.649	0	5	-0.126
RPSA	0	0.315115287447407	-0.8814019121193115	0.915	0.874	0	5	0.041000000000000036
PDCD4	0	0.3141247887795783	-1.5581983788784046	0.262	0.522	0	5	-0.26
EEF1D	0	0.31266704949334395	-0.8657600315121541	0.901	0.847	0	5	0.05400000000000005
RPS3A	0	0.3122150564978834	-0.6855150399412686	0.975	0.947	0	5	0.028000000000000025
RPL5	0	0.31132703037693404	-0.7288984678999824	0.943	0.914	0	5	0.028999999999999915
EMB	0	0.31127722610476305	-1.3980815953253645	0.053	0.416	0	5	-0.363
JAML	0	0.31077067864681557	-1.761599498929006	0.169	0.492	0	5	-0.32299999999999995
NR3C1	0	0.31013587651954033	-1.4690806799324645	0.347	0.574	0	5	-0.22699999999999998
LDHB	0	0.30886744479813877	-1.2706823889605006	0.17	0.5	0	5	-0.32999999999999996
FAU	0	0.3086522190425851	-0.5393691846383613	0.976	0.954	0	5	0.02200000000000002
LCK	0	0.3077480988601951	-1.3895549209535767	0.056	0.424	0	5	-0.368
CD37	0	0.30626992118101737	-1.286800279257553	0.107	0.461	0	5	-0.35400000000000004
RPS28	0	0.30561140376143414	-0.7656690117018581	0.969	0.94	0	5	0.029000000000000026
RPL36	0	0.30501456984341924	-0.75769078284377	0.959	0.93	0	5	0.028999999999999915
TSC22D3	0	0.30367612583456466	-1.616872990500131	0.36	0.601	0	5	-0.241
GYPC	0	0.30237536053799047	-1.4382490313833152	0.093	0.463	0	5	-0.37
GIMAP7	0	0.3014735826066926	-1.848348459224708	0.045	0.429	0	5	-0.384
FYN	0	0.3005117591543079	-1.4666580931341375	0.245	0.541	0	5	-0.29600000000000004
EML4	0	0.3003379080068384	-1.472856484911378	0.131	0.483	0	5	-0.352
RPL22	0	0.29945709256593395	-0.8148788932225695	0.934	0.897	0	5	0.03700000000000003
CD7	0	0.2983689456752902	-2.1330508012610445	0.092	0.466	0	5	-0.374
RPL7A	0	0.2982370823815334	-0.7120941893168102	0.969	0.939	0	5	0.030000000000000027
KIAA1551	0	0.2982054619917895	-1.6436882724088482	0.273	0.56	0	5	-0.28700000000000003
IFI16	0	0.2970452627280059	-1.457747532480971	0.203	0.53	0	5	-0.327
RPS29	0	0.29704177328061565	-1.0765986418536242	0.966	0.934	0	5	0.03199999999999992
SPOCK2	0	0.29574138428319524	-1.544081516643216	0.069	0.458	0	5	-0.389
IL7R	0	0.29466259138249	-2.0122351799262845	0.696	0.739	0	5	-0.04300000000000004
RPL21	0	0.29369293086680553	-0.822735916395601	0.979	0.952	0	5	0.027000000000000024
RPL37	0	0.2924354488877392	-0.8365033937310766	0.972	0.939	0	5	0.03300000000000003
CLEC2D	0	0.29203957560910115	-1.5677658700824328	0.18	0.532	0	5	-0.35200000000000004
CD3E	0	0.2920305646050497	-1.5121949863318933	0.057	0.457	0	5	-0.4
CD3G	0	0.29187008427676553	-1.7460824130004022	0.05	0.455	0	5	-0.405
RPL6	0	0.291833078867834	-0.7579419781820822	0.965	0.935	0	5	0.029999999999999916
RPL39	0	0.29069626270209287	-0.8093611342269789	0.979	0.947	0	5	0.03200000000000003
RPS25	0	0.2906776509084086	-0.7979801103477882	0.967	0.935	0	5	0.03199999999999992
RPL29	0	0.29058067317373676	-0.8093605027511726	0.957	0.929	0	5	0.027999999999999914
RPS15	0	0.28956459226306003	-0.6712885784424651	0.978	0.952	0	5	0.026000000000000023
RPL13A	0	0.28768744880184915	-0.8999466319763831	0.971	0.946	0	5	0.025000000000000022
GMFG	0	0.28486149892993	-1.5065763400837313	0.266	0.573	0	5	-0.30699999999999994
LAPTM5	0	0.2841087692460149	-1.4280881402890486	0.265	0.586	0	5	-0.32099999999999995
CD52	0	0.28347607195415625	-1.929721799487235	0.143	0.518	0	5	-0.375
RPLP1	0	0.28336216685717447	-0.700703904415783	0.995	0.972	0	5	0.02300000000000002
RPL41	0	0.2832150808081225	-0.7361377805226912	0.992	0.97	0	5	0.02200000000000002
PPP2R5C	0	0.2828568280608482	-1.5238903593836954	0.502	0.67	0	5	-0.16800000000000004
NACA	0	0.2807893133562738	-0.7265956270013079	0.962	0.93	0	5	0.03199999999999992
FYB1	0	0.2804419578008294	-1.7742012897377688	0.087	0.5	0	5	-0.41300000000000003
RPL24	0	0.27903736865866885	-0.7836397559216279	0.959	0.928	0	5	0.030999999999999917
RPS8	0	0.27851130478762487	-0.9000063369041875	0.97	0.94	0	5	0.030000000000000027
RPS27A	0	0.2773999174360244	-0.7753806873633105	0.989	0.961	0	5	0.028000000000000025
ARID5B	0	0.2757348481076536	-1.7039261764852431	0.138	0.534	0	5	-0.396
SYNE2	0	0.2720245351665232	-1.942410101682094	0.071	0.508	0	5	-0.437
RPS3	0	0.2687582223828416	-0.9143095231942935	0.972	0.948	0	5	0.02400000000000002
RPS14	0	0.26717374676152117	-0.8678119798893862	0.981	0.954	0	5	0.027000000000000024
RPL23A	0	0.2629944247836426	-1.049868566453608	0.959	0.932	0	5	0.026999999999999913
RPL14	0	0.2603975847922907	-0.8917542173584434	0.964	0.936	0	5	0.027999999999999914
TRAC	0	0.2603679439613123	-1.956278208830879	0.089	0.539	0	5	-0.45000000000000007
ETS1	0	0.258820265892907	-1.748839344288274	0.199	0.595	0	5	-0.39599999999999996
IL32	0	0.2569792574728841	-2.406143017849236	0.527	0.735	0	5	-0.20799999999999996
RPL18A	0	0.25576764270090174	-0.9790678263573138	0.971	0.943	0	5	0.028000000000000025
